,monthly_income,monthly_expense_total,savings_rate,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,income_type,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
1607,4866.85,2570.82,0.17,normal,825.0,0.15,505.62,45.06,3,240.49,97,0,Salary,Negative,85.4,High,2296.03,0
1608,5597.8,3625.7,0.15,normal,725.0,0.41,400.79,282.1,5,915.93,72,0,Salary,Neutral,84.2,Low,1972.1,0
1609,4284.37,1642.13,0.37,normal,657.0,0.58,396.85,601.29,1,262.08,76,0,Salary,Neutral,79.0,High,2642.24,0
1610,3877.85,3525.77,0.31,inflation,738.0,0.58,575.95,0.0,9,1515.87,75,0,Salary,Neutral,75.3,Low,352.08,0
1611,1569.56,2793.71,0.21,normal,642.0,0.13,718.77,595.35,2,773.68,31,0,Salary,Negative,45.4,Low,0.0,0
1612,4920.86,2915.83,0.33,recession,749.0,0.29,304.05,215.04,3,0.0,21,0,Salary,Positive,74.7,High,2005.03,0
1613,5301.4,2448.57,0.18,inflation,613.0,0.22,665.33,188.58,5,1091.07,41,0,Freelance,Positive,2.6,Low,2852.83,0
1614,4127.0,2245.22,0.08,recession,637.0,0.25,683.2,700.22,9,679.31,26,0,Salary,Positive,40.8,Medium,1881.78,0
1615,3716.17,3544.98,0.05,normal,722.0,0.13,612.74,383.06,2,251.83,85,0,Salary,Positive,95.6,Low,171.19,0
1616,4472.59,3789.99,0.24,normal,757.0,0.33,543.4,720.54,3,1153.85,88,0,Freelance,Positive,4.1,Low,682.6,0
1617,3099.39,1935.96,0.37,recession,621.0,0.32,526.39,948.05,3,1131.99,24,0,Salary,Negative,57.5,Low,1163.43,0
1618,4057.35,2628.82,0.24,recession,637.0,0.36,827.69,333.87,6,1131.59,74,0,Salary,Positive,93.1,Medium,1428.53,0
1619,5045.76,2943.55,0.32,recession,650.0,0.53,144.9,252.05,7,916.85,74,0,Freelance,Positive,16.8,Low,2102.21,0
1620,4321.35,2625.65,0.31,normal,730.0,0.36,17.83,390.25,3,1227.29,35,0,Salary,Positive,25.3,Medium,1695.7,0
1621,3564.99,3331.22,0.39,inflation,716.0,0.38,632.31,93.92,6,386.61,60,0,Freelance,Positive,88.5,Low,233.77,0
1622,2892.45,2130.26,0.2,normal,729.0,0.18,638.77,214.55,7,1180.42,92,0,Salary,Negative,61.8,Low,762.19,0
1623,5086.99,4411.41,0.27,inflation,725.0,0.41,434.13,369.37,2,1400.26,65,0,Salary,Positive,60.3,Low,675.58,0
1624,3828.6,3528.71,0.31,normal,698.0,0.41,454.53,581.38,3,839.97,65,0,Salary,Negative,71.7,Medium,299.89,0
1625,2439.82,2531.33,0.28,normal,667.0,0.54,764.21,596.93,6,994.2,29,0,Salary,Negative,10.6,Low,0.0,0
1626,5502.74,4024.48,0.37,normal,567.0,0.31,435.03,624.49,6,1343.09,62,0,Mixed,Neutral,86.8,Low,1478.26,0
1627,3800.93,4495.05,0.4,recession,655.0,0.57,481.3,303.55,7,1656.36,97,0,Freelance,Positive,10.5,Low,0.0,0
1628,4345.13,2819.94,0.38,normal,556.0,0.2,501.96,838.36,5,1018.21,38,0,Mixed,Neutral,47.2,Low,1525.19,0
1629,4319.02,2586.75,0.31,inflation,750.0,0.58,775.89,67.54,6,1108.64,45,0,Freelance,Negative,54.8,High,1732.27,0
1630,5299.3,3674.03,0.34,normal,757.0,0.24,65.96,89.8,5,1123.02,49,0,Freelance,Positive,58.8,Low,1625.27,0
1631,6206.68,3557.51,0.29,recession,686.0,0.12,0.0,357.43,1,1548.86,48,0,Salary,Neutral,35.3,Low,2649.17,0
1632,5774.37,3152.04,0.28,normal,720.0,0.57,336.22,30.64,8,1733.47,59,0,Salary,Positive,33.8,High,2622.33,1
1633,4808.33,3498.61,0.21,normal,684.0,0.38,556.76,309.92,2,1964.99,61,0,Salary,Neutral,55.1,Medium,1309.72,0
1634,2459.45,2956.95,0.18,recession,583.0,0.19,520.45,500.02,1,1336.18,41,0,Freelance,Positive,35.2,Low,0.0,0
1635,5932.37,4386.94,0.31,inflation,742.0,0.59,318.04,203.91,8,719.68,22,0,Freelance,Positive,87.0,Medium,1545.43,0
1636,3989.47,1511.71,0.08,recession,730.0,0.17,503.55,151.56,3,740.54,21,0,Freelance,Positive,45.4,Medium,2477.76,0
1637,5608.86,2150.71,0.16,normal,653.0,0.23,223.14,535.09,6,600.66,69,0,Salary,Negative,73.1,Low,3458.15,1
1638,2903.88,3335.29,0.3,recession,674.0,0.57,323.6,634.25,1,1500.45,64,0,Freelance,Positive,84.6,Medium,0.0,0
1639,4465.17,601.26,0.25,normal,724.0,0.13,509.12,432.76,2,1381.88,58,0,Salary,Positive,51.1,Low,3863.91,1
1640,4090.73,3021.5,0.37,normal,721.0,0.2,483.43,319.32,2,812.75,20,0,Salary,Neutral,28.4,Medium,1069.23,0
1641,4009.2,2438.27,0.1,normal,728.0,0.49,281.58,307.6,1,1713.7,43,0,Mixed,Positive,76.7,Low,1570.93,0
1642,1967.67,2324.86,0.23,normal,802.0,0.11,204.03,600.39,6,805.97,87,0,Salary,Neutral,20.6,Medium,0.0,0
1643,4915.31,3145.92,0.35,normal,693.0,0.34,527.76,352.61,2,1212.05,41,0,Salary,Positive,3.5,Medium,1769.39,0
1644,4392.22,3310.38,0.08,inflation,688.0,0.32,317.04,694.36,9,951.68,40,0,Salary,Positive,72.1,Low,1081.84,0
1645,4312.67,2589.56,0.05,normal,640.0,0.19,435.89,438.83,6,1130.21,61,0,Salary,Positive,21.5,Low,1723.11,0
1646,5235.6,2171.01,0.37,inflation,638.0,0.15,644.16,518.6,7,988.03,24,0,Salary,Positive,6.4,High,3064.59,1
1647,4150.8,2183.36,0.05,normal,645.0,0.1,661.46,152.37,5,1216.71,49,0,Freelance,Positive,31.1,Low,1967.44,0
1648,3883.98,4760.54,0.33,normal,578.0,0.45,448.72,315.16,8,814.04,93,0,Salary,Positive,48.7,Low,0.0,0
1649,4289.35,1883.55,0.36,recession,725.0,0.49,596.78,617.49,5,1321.22,87,0,Salary,Positive,41.9,Medium,2405.8,0
1650,2587.89,1265.01,0.14,normal,533.0,0.46,355.5,380.76,1,321.91,98,0,Salary,Positive,69.8,High,1322.88,0
1651,4842.11,4915.78,0.13,recession,725.0,0.16,326.09,251.54,9,599.78,33,1,Mixed,Positive,44.6,Low,0.0,0
1652,3714.16,3752.83,0.18,normal,634.0,0.54,28.62,192.2,9,1023.73,44,0,Salary,Positive,75.5,Low,0.0,0
1653,3465.48,812.73,0.27,inflation,723.0,0.17,366.48,438.91,1,472.66,71,0,Freelance,Positive,74.4,Medium,2652.75,0
1654,3298.01,3312.21,0.37,normal,654.0,0.37,618.12,269.51,5,1287.75,30,0,Salary,Positive,78.2,Medium,0.0,0
1655,2574.9,3300.72,0.25,inflation,649.0,0.25,695.49,241.65,8,1481.63,83,0,Salary,Neutral,25.8,Low,0.0,0
1656,3609.54,3008.81,0.07,normal,642.0,0.3,392.84,659.34,2,449.12,65,0,Salary,Negative,73.6,Low,600.73,0
1657,4196.07,2947.04,0.36,recession,677.0,0.53,0.0,429.86,9,1127.63,86,0,Salary,Positive,7.6,Medium,1249.03,0
1658,4176.41,3269.49,0.11,normal,754.0,0.11,359.2,617.11,9,423.96,78,0,Freelance,Neutral,25.1,High,906.92,0
1659,3984.54,2371.1,0.27,normal,679.0,0.35,343.75,548.56,2,1801.51,58,0,Salary,Positive,84.3,Low,1613.44,0
1660,3077.62,2409.3,0.1,normal,684.0,0.32,652.87,560.68,4,1376.33,85,0,Freelance,Neutral,48.6,Low,668.32,0
1661,2683.58,3380.14,0.35,inflation,622.0,0.15,548.04,597.98,4,676.94,65,0,Salary,Positive,89.7,Medium,0.0,0
1662,3719.15,2676.47,0.34,normal,670.0,0.36,671.42,592.67,5,1306.66,21,0,Salary,Neutral,12.5,Low,1042.68,0
1663,3362.89,3047.81,0.35,inflation,686.0,0.52,510.8,523.82,6,424.17,72,0,Salary,Positive,16.2,Low,315.08,0
1664,3722.49,2286.35,0.28,normal,662.0,0.27,452.87,110.15,7,1156.5,31,0,Salary,Positive,34.6,Low,1436.14,0
1665,3933.67,2765.44,0.35,inflation,701.0,0.47,630.75,404.94,9,1190.81,83,0,Salary,Positive,75.0,Low,1168.23,0
1666,4370.73,3079.32,0.07,inflation,666.0,0.41,514.49,384.74,1,578.11,56,0,Mixed,Positive,96.1,Medium,1291.41,0
1667,3540.69,3548.21,0.24,normal,659.0,0.58,371.17,777.61,4,1229.07,47,0,Salary,Positive,52.2,Low,0.0,0
1668,3817.0,2548.79,0.3,normal,633.0,0.48,595.15,479.36,6,740.18,76,0,Salary,Positive,76.9,Low,1268.21,0
1669,3229.95,2785.75,0.25,inflation,628.0,0.56,259.25,449.76,4,934.02,26,0,Salary,Positive,88.8,Medium,444.2,0
1670,4443.44,2473.52,0.11,normal,745.0,0.25,517.92,250.67,1,1105.12,46,0,Freelance,Positive,51.0,Low,1969.92,0
1671,3368.23,1973.33,0.37,inflation,687.0,0.32,601.02,430.47,6,564.43,84,0,Salary,Positive,51.3,Low,1394.9,0
1672,1520.17,3569.25,0.24,normal,666.0,0.3,525.97,112.3,2,1098.02,32,0,Salary,Neutral,66.7,Low,0.0,0
1673,4167.25,3827.03,0.2,normal,668.0,0.44,298.74,170.87,8,1136.96,97,0,Mixed,Negative,81.9,Medium,340.22,0
1674,6335.87,2852.62,0.09,normal,620.0,0.12,401.83,289.67,5,0.0,28,0,Freelance,Positive,33.6,Low,3483.25,1
1675,3947.97,3503.65,0.16,normal,664.0,0.3,242.14,147.58,5,198.02,59,0,Salary,Positive,56.6,Low,444.32,0
1676,3587.21,3986.1,0.34,recession,664.0,0.31,368.31,318.1,2,1086.62,49,0,Salary,Positive,46.9,Low,0.0,0
1677,4731.32,3076.65,0.05,normal,656.0,0.53,717.88,55.22,2,701.13,55,0,Salary,Positive,61.9,Medium,1654.67,0
1678,4096.16,1338.47,0.25,recession,654.0,0.47,550.47,405.9,8,602.69,99,0,Salary,Positive,80.8,Low,2757.69,0
1679,4878.89,3662.04,0.35,normal,672.0,0.51,756.85,727.19,4,1055.98,95,0,Salary,Positive,18.0,Low,1216.85,0
1680,4486.64,3309.16,0.4,inflation,625.0,0.59,894.23,349.4,3,1227.33,37,0,Mixed,Positive,95.4,Medium,1177.48,0
1681,4599.9,3836.31,0.07,inflation,697.0,0.46,408.28,725.24,7,1307.79,60,0,Salary,Negative,22.9,Medium,763.59,0
1682,3062.79,3741.42,0.26,inflation,658.0,0.4,433.57,317.36,6,620.82,84,0,Salary,Positive,45.4,High,0.0,0
1683,5343.14,4027.64,0.23,inflation,638.0,0.38,347.59,451.7,3,567.77,93,0,Freelance,Positive,13.7,Medium,1315.5,0
1684,2521.68,2609.7,0.29,recession,703.0,0.57,435.22,57.4,5,1015.37,92,0,Salary,Positive,69.9,High,0.0,0
1685,3016.72,2316.85,0.13,recession,686.0,0.15,714.47,598.04,3,781.78,36,0,Salary,Positive,5.3,Low,699.87,0
1686,2645.91,2565.6,0.38,normal,633.0,0.47,783.79,0.0,5,1206.03,80,0,Salary,Neutral,25.4,Low,80.31,0
1687,6113.33,3186.95,0.22,normal,631.0,0.41,703.74,337.84,9,1077.63,82,0,Salary,Positive,91.8,Medium,2926.38,0
1688,4043.37,2346.07,0.3,recession,750.0,0.28,359.93,456.42,2,1183.11,72,0,Freelance,Positive,47.1,Low,1697.3,0
1689,3739.5,3502.33,0.07,normal,686.0,0.56,531.18,284.02,8,1634.17,80,0,Salary,Positive,11.3,Low,237.17,0
1690,3563.44,2817.55,0.11,normal,679.0,0.25,441.65,948.25,4,1283.94,51,0,Salary,Positive,19.3,Medium,745.89,0
1691,5377.21,2401.51,0.37,normal,728.0,0.15,383.67,549.86,6,720.75,72,0,Salary,Positive,98.4,High,2975.7,1
1692,4862.26,3358.43,0.12,normal,655.0,0.48,329.87,7.55,4,597.37,21,0,Salary,Neutral,31.9,Low,1503.83,0
1693,3915.46,989.71,0.28,normal,652.0,0.17,497.58,507.24,4,703.28,48,0,Salary,Positive,24.3,Medium,2925.75,1
1694,4503.57,3132.76,0.06,normal,645.0,0.34,539.49,379.39,7,435.69,46,0,Salary,Positive,76.5,Low,1370.81,0
1695,4403.12,3012.03,0.13,normal,709.0,0.42,288.83,771.88,8,725.96,90,0,Salary,Positive,39.3,Low,1391.09,0
1696,3227.23,2309.79,0.13,normal,676.0,0.23,578.54,824.93,3,834.48,66,0,Salary,Negative,15.7,Medium,917.44,0
1697,7407.94,3827.42,0.33,recession,665.0,0.17,639.83,322.43,2,1430.18,27,0,Salary,Positive,51.7,Low,3580.52,1
1698,3997.97,3632.41,0.33,normal,639.0,0.16,518.24,566.79,8,217.5,27,1,Freelance,Positive,36.8,Low,365.56,0
1699,4290.08,2377.93,0.26,normal,629.0,0.49,544.02,384.6,7,1513.32,99,0,Salary,Positive,39.2,Low,1912.15,0
1700,4390.52,2432.35,0.35,recession,675.0,0.59,526.76,602.44,4,921.14,77,0,Mixed,Positive,2.7,High,1958.17,0
1701,4698.3,2311.56,0.3,recession,702.0,0.37,321.82,15.84,7,992.37,38,1,Salary,Positive,15.8,Medium,2386.74,0
1702,5968.09,3212.68,0.36,normal,628.0,0.4,445.71,75.14,1,440.03,45,0,Salary,Positive,64.8,Medium,2755.41,1
1703,3055.95,2485.39,0.37,normal,683.0,0.19,403.02,565.46,4,0.0,88,0,Salary,Positive,27.8,Medium,570.56,0
1704,2813.99,4880.48,0.38,inflation,719.0,0.56,708.79,0.0,4,1634.62,49,0,Salary,Positive,15.1,High,0.0,0
1705,4241.75,2629.51,0.2,normal,585.0,0.3,784.3,456.01,2,512.51,77,0,Salary,Negative,42.7,Medium,1612.24,0
1706,4120.29,3378.35,0.26,normal,728.0,0.56,579.47,45.68,4,1864.7,22,0,Salary,Positive,71.9,Low,741.94,0
1707,3650.96,4767.37,0.15,recession,657.0,0.22,657.85,438.45,6,730.31,89,0,Salary,Positive,90.5,High,0.0,0
1708,3970.05,1029.22,0.19,normal,706.0,0.27,387.07,750.56,8,657.88,62,0,Salary,Positive,70.3,Medium,2940.83,0
1709,4845.09,3014.68,0.39,normal,727.0,0.38,853.23,459.05,9,1105.21,79,0,Mixed,Negative,80.0,Low,1830.41,0
1710,4631.16,3209.93,0.26,normal,660.0,0.36,252.19,623.3,6,1044.59,32,0,Salary,Negative,53.4,Low,1421.23,0
1711,4914.54,2719.67,0.28,inflation,680.0,0.32,346.17,352.42,6,198.65,30,0,Freelance,Neutral,27.4,High,2194.87,0
1712,3874.63,3996.49,0.27,inflation,718.0,0.47,921.48,331.95,6,1723.08,59,0,Salary,Neutral,76.1,Low,0.0,0
1713,4823.2,1341.46,0.4,normal,684.0,0.5,398.95,222.28,5,859.5,57,0,Salary,Neutral,77.4,High,3481.74,1
1714,2135.71,3858.22,0.34,inflation,664.0,0.5,853.21,382.18,2,1095.72,67,0,Salary,Positive,55.2,Low,0.0,0
1715,3935.93,3685.76,0.22,inflation,666.0,0.41,534.66,230.57,9,951.64,76,0,Mixed,Negative,79.7,Low,250.17,0
1716,2418.36,3419.83,0.06,recession,732.0,0.39,567.08,247.48,3,691.26,61,0,Salary,Positive,61.6,Medium,0.0,0
1717,3090.57,1936.15,0.38,normal,701.0,0.55,295.6,269.48,3,890.65,44,0,Freelance,Neutral,70.9,Low,1154.42,0
1718,3583.16,2122.85,0.12,normal,689.0,0.11,226.63,614.93,5,431.69,48,0,Salary,Positive,87.6,Medium,1460.31,0
1719,4393.93,2663.01,0.26,normal,752.0,0.32,252.74,595.99,4,1687.05,63,0,Freelance,Positive,85.1,Low,1730.92,0
1720,3915.09,4250.09,0.28,normal,670.0,0.17,580.52,1263.27,4,204.75,52,1,Freelance,Positive,37.2,Low,0.0,0
1721,3866.1,1741.07,0.24,normal,747.0,0.31,959.41,257.17,8,1071.48,60,0,Salary,Positive,7.3,High,2125.03,0
1722,3898.21,2392.11,0.14,normal,744.0,0.57,788.09,274.69,9,1988.35,39,0,Freelance,Positive,64.3,Low,1506.1,0
1723,2307.32,3430.4,0.39,normal,660.0,0.39,169.25,376.81,8,52.14,24,0,Salary,Positive,46.6,Low,0.0,0
1724,3740.2,3819.23,0.19,normal,708.0,0.55,236.61,193.93,4,99.32,99,0,Salary,Positive,96.8,Low,0.0,0
1725,4462.25,2370.17,0.31,inflation,719.0,0.55,588.98,418.5,7,1304.48,62,0,Freelance,Negative,60.2,Low,2092.08,0
1726,3837.53,3323.27,0.14,recession,713.0,0.54,223.62,882.07,3,490.95,57,0,Salary,Positive,32.3,Medium,514.26,0
1727,3618.52,2967.77,0.22,normal,628.0,0.52,343.49,566.83,3,1138.39,97,0,Salary,Neutral,54.2,Low,650.75,0
1728,3965.61,3553.64,0.24,normal,712.0,0.48,776.36,348.41,1,1315.35,93,0,Salary,Negative,99.7,Medium,411.97,0
1729,2571.2,1668.93,0.13,normal,701.0,0.15,158.47,531.78,2,1756.77,92,0,Freelance,Negative,19.9,High,902.27,0
1730,5355.14,3941.51,0.19,inflation,617.0,0.53,569.28,186.87,1,953.52,27,0,Salary,Neutral,17.4,Low,1413.63,0
1731,3672.37,2695.32,0.32,normal,676.0,0.49,602.53,765.09,4,720.51,61,0,Salary,Positive,5.8,Medium,977.05,0
1732,4202.08,2339.61,0.14,normal,663.0,0.56,173.6,284.31,7,1681.7,66,0,Mixed,Positive,14.9,Medium,1862.47,0
1733,2656.36,3548.7,0.15,normal,693.0,0.56,608.0,877.3,2,925.43,44,0,Salary,Positive,37.5,Low,0.0,0
1734,3142.27,3718.34,0.05,recession,691.0,0.52,840.2,270.62,6,1129.55,53,0,Salary,Positive,2.5,Low,0.0,0
1735,3614.02,4034.21,0.21,inflation,766.0,0.13,181.87,687.02,3,1434.48,62,0,Salary,Positive,4.9,Medium,0.0,0
1736,2779.88,2458.82,0.26,normal,703.0,0.32,632.17,421.24,6,909.8,96,0,Salary,Positive,76.6,High,321.06,0
1737,4901.9,2474.57,0.33,normal,702.0,0.14,624.75,139.26,9,1022.56,60,0,Salary,Positive,38.4,High,2427.33,0
1738,5524.03,3049.45,0.19,normal,694.0,0.16,347.43,336.43,6,1386.71,59,0,Salary,Positive,88.1,Medium,2474.58,0
1739,3254.2,2740.0,0.16,recession,602.0,0.21,681.61,537.53,8,886.88,97,0,Mixed,Neutral,9.1,Low,514.2,0
1740,3649.63,1594.93,0.16,normal,595.0,0.11,336.61,669.47,7,1181.88,23,0,Salary,Positive,46.2,High,2054.7,0
1741,2884.93,2684.8,0.36,inflation,719.0,0.5,651.87,227.65,4,1642.47,48,0,Freelance,Positive,83.3,Low,200.13,0
1742,4103.22,3408.33,0.28,normal,649.0,0.44,571.92,543.43,3,1782.3,36,0,Salary,Positive,9.9,Low,694.89,0
1743,4768.91,1688.52,0.25,normal,741.0,0.34,325.55,431.18,8,803.24,95,0,Salary,Neutral,53.2,Low,3080.39,1
1744,3181.97,2445.07,0.19,normal,807.0,0.17,528.21,468.68,9,360.85,50,0,Salary,Neutral,96.5,Low,736.9,0
1745,4551.4,3540.8,0.09,normal,639.0,0.29,789.04,523.47,6,1074.86,85,0,Freelance,Positive,99.0,Low,1010.6,0
1746,3435.79,1787.69,0.24,inflation,752.0,0.19,516.25,408.05,2,1792.07,56,0,Mixed,Negative,27.4,Low,1648.1,0
1747,4064.85,3149.12,0.29,normal,622.0,0.53,453.53,109.62,2,717.83,90,0,Salary,Neutral,46.8,High,915.73,0
1748,3337.68,3131.63,0.32,recession,708.0,0.22,565.56,347.21,9,1009.97,79,0,Salary,Positive,9.4,Medium,206.05,0
1749,3374.92,4718.17,0.38,inflation,677.0,0.36,527.88,402.65,8,1110.1,61,0,Freelance,Negative,31.7,Low,0.0,0
1750,5648.53,4100.86,0.24,inflation,721.0,0.27,362.03,325.6,3,1037.32,49,0,Freelance,Neutral,69.9,Low,1547.67,0
1751,5018.91,3206.89,0.05,normal,629.0,0.53,499.13,298.47,3,1105.21,61,0,Salary,Positive,57.6,High,1812.02,0
1752,3459.71,3007.72,0.27,normal,674.0,0.5,311.31,0.0,7,1775.81,80,0,Salary,Positive,57.4,Low,451.99,0
1753,6256.88,4736.42,0.38,normal,634.0,0.49,972.68,177.41,7,424.52,34,0,Salary,Positive,46.1,Low,1520.46,0
1754,5411.25,2735.63,0.22,recession,728.0,0.3,422.93,224.21,7,798.53,32,0,Salary,Positive,83.2,Low,2675.62,0
1755,1818.94,2323.98,0.18,normal,686.0,0.5,335.67,674.57,7,1161.2,45,0,Freelance,Positive,91.1,Low,0.0,0
1756,5174.97,3141.27,0.27,recession,686.0,0.25,262.04,301.27,1,437.83,82,0,Salary,Positive,50.5,High,2033.7,0
1757,2473.08,2430.52,0.38,normal,615.0,0.56,381.69,559.53,8,227.19,95,0,Salary,Positive,29.5,Medium,42.56,0
1758,5640.42,3730.16,0.28,normal,692.0,0.29,363.17,729.6,6,1088.89,36,0,Salary,Neutral,89.5,Low,1910.26,0
1759,3900.79,2234.91,0.38,normal,716.0,0.13,532.42,783.78,1,402.51,38,0,Salary,Neutral,23.8,Medium,1665.88,0
1760,4044.47,2076.49,0.22,normal,740.0,0.12,413.36,20.9,8,1162.56,39,0,Salary,Neutral,43.3,Low,1967.98,0
1761,3441.08,2433.06,0.12,normal,668.0,0.11,484.03,220.58,5,1276.51,22,0,Salary,Negative,90.4,Low,1008.02,0
1762,3310.43,2611.92,0.3,inflation,670.0,0.32,702.11,551.23,9,342.59,62,0,Freelance,Neutral,4.7,Medium,698.51,0
1763,4449.06,3172.93,0.31,normal,649.0,0.22,640.22,488.72,5,220.03,37,0,Mixed,Positive,78.9,Low,1276.13,0
1764,4979.17,1483.44,0.26,recession,707.0,0.19,689.15,392.05,5,462.23,24,0,Freelance,Negative,8.0,Medium,3495.73,1
1765,2223.77,1831.22,0.4,normal,602.0,0.45,519.0,238.4,8,755.98,98,0,Mixed,Negative,33.6,Medium,392.55,0
1766,3784.07,2548.07,0.39,recession,703.0,0.55,944.88,108.83,1,866.83,55,0,Mixed,Positive,19.1,Low,1236.0,0
1767,4544.68,3178.58,0.38,recession,671.0,0.47,521.69,560.04,6,727.37,68,0,Salary,Negative,91.8,Medium,1366.1,0
1768,2597.03,4030.72,0.35,normal,772.0,0.22,574.15,332.43,2,1070.81,78,0,Salary,Neutral,18.3,Medium,0.0,0
1769,2557.58,3116.78,0.06,recession,685.0,0.47,517.01,371.61,2,1223.64,33,0,Salary,Neutral,37.2,Low,0.0,0
1770,2943.7,2116.94,0.12,inflation,703.0,0.6,516.48,808.93,2,322.87,74,0,Salary,Positive,51.5,Medium,826.76,0
1771,2018.05,3643.42,0.26,normal,747.0,0.23,342.92,69.41,9,1418.83,49,0,Freelance,Positive,91.7,Low,0.0,0
1772,1269.43,1948.39,0.1,recession,720.0,0.39,500.71,14.84,4,592.81,79,0,Salary,Negative,99.9,Low,0.0,0
1773,5850.03,3600.78,0.34,inflation,640.0,0.21,0.76,0.0,5,557.92,66,0,Salary,Positive,60.9,Low,2249.25,0
1774,3195.04,1609.11,0.38,normal,655.0,0.55,607.57,245.19,2,480.94,43,0,Salary,Negative,62.5,High,1585.93,0
1775,3535.09,4714.95,0.14,normal,657.0,0.25,719.36,628.42,6,1078.83,35,0,Salary,Neutral,36.1,Low,0.0,0
1776,4883.1,2953.04,0.33,normal,702.0,0.55,567.79,782.52,4,1218.23,73,0,Salary,Positive,45.0,High,1930.06,0
1777,2723.47,4130.9,0.22,normal,726.0,0.52,734.25,378.09,1,466.61,65,0,Freelance,Positive,11.5,High,0.0,0
1778,3857.32,2987.43,0.36,normal,665.0,0.44,743.16,444.38,7,982.22,92,0,Salary,Neutral,8.9,Low,869.89,0
1779,1762.91,2523.27,0.17,normal,719.0,0.36,626.41,578.41,3,862.23,47,0,Salary,Negative,67.5,Medium,0.0,0
1780,4595.14,1833.89,0.08,normal,634.0,0.38,436.57,209.76,2,1822.99,43,0,Salary,Positive,38.8,High,2761.25,1
1781,4139.34,2785.84,0.07,normal,687.0,0.58,700.75,637.71,7,98.69,67,0,Salary,Positive,54.6,Medium,1353.5,0
1782,4572.35,2275.15,0.33,normal,730.0,0.5,555.67,546.92,2,1677.19,55,0,Salary,Negative,39.9,High,2297.2,1
1783,5238.6,3181.18,0.19,normal,714.0,0.53,210.34,232.09,6,653.61,91,0,Salary,Positive,62.5,Low,2057.42,0
1784,3818.35,2061.48,0.19,recession,741.0,0.22,606.92,426.53,8,1018.47,60,0,Salary,Neutral,68.6,Medium,1756.87,0
1785,4353.8,1791.33,0.1,recession,707.0,0.37,279.4,77.12,5,1492.63,61,0,Salary,Neutral,63.8,Low,2562.47,1
1786,4033.62,2011.96,0.16,normal,670.0,0.44,656.94,389.49,6,1021.55,72,0,Salary,Neutral,16.9,Low,2021.66,0
1787,3698.63,2624.57,0.32,recession,706.0,0.23,408.45,111.48,6,1044.17,68,0,Salary,Negative,25.6,Low,1074.06,0
1788,4272.22,3129.66,0.09,recession,675.0,0.52,600.79,297.99,7,588.72,71,0,Salary,Positive,86.9,High,1142.56,0
1789,5191.39,3030.33,0.19,inflation,716.0,0.56,537.83,406.48,7,813.43,24,0,Salary,Positive,43.3,High,2161.06,0
1790,4223.84,2744.66,0.33,normal,663.0,0.28,300.12,560.43,6,774.4,25,0,Freelance,Positive,21.8,Medium,1479.18,0
1791,3415.3,4704.47,0.37,normal,623.0,0.37,369.4,201.78,7,1271.04,87,0,Freelance,Negative,77.5,Medium,0.0,0
1792,3085.25,2467.19,0.19,inflation,657.0,0.25,633.99,545.61,7,739.01,34,0,Salary,Positive,95.1,Low,618.06,0
1793,4573.19,3445.29,0.06,inflation,642.0,0.35,670.77,719.6,6,1172.33,67,0,Mixed,Positive,67.2,Medium,1127.9,0
1794,2675.59,3161.37,0.21,normal,679.0,0.21,306.99,418.89,9,134.48,54,0,Salary,Positive,46.2,High,0.0,0
1795,2206.67,3300.0,0.06,normal,659.0,0.57,672.7,327.69,7,1004.94,34,0,Salary,Positive,28.1,Low,0.0,0
1796,4274.77,2949.71,0.34,normal,607.0,0.16,159.55,734.49,8,895.15,52,0,Freelance,Positive,24.4,Medium,1325.06,0
1797,3072.97,2631.25,0.28,normal,647.0,0.49,530.18,381.05,2,1255.95,50,0,Salary,Positive,94.6,High,441.72,0
1798,3708.16,2684.72,0.18,normal,644.0,0.49,676.63,547.28,7,0.0,39,0,Salary,Negative,6.6,High,1023.44,0
1799,4226.82,4527.52,0.24,normal,656.0,0.46,683.38,646.02,1,512.03,88,0,Salary,Positive,79.8,Low,0.0,0
1800,3100.33,1970.17,0.12,inflation,681.0,0.28,607.58,778.53,4,535.53,75,0,Salary,Positive,61.9,Low,1130.16,0
1801,4236.99,2504.12,0.18,normal,692.0,0.4,262.39,804.66,5,1472.66,84,0,Salary,Neutral,16.9,Low,1732.87,0
1802,2922.2,2701.92,0.2,normal,612.0,0.25,544.74,199.25,3,1588.49,90,0,Salary,Negative,7.7,Low,220.28,0
1803,4263.67,3041.9,0.18,recession,660.0,0.24,599.31,197.69,3,1238.69,22,0,Salary,Positive,51.2,Low,1221.77,0
1804,3458.05,3106.15,0.12,normal,636.0,0.58,623.33,214.2,6,1014.4,70,0,Mixed,Positive,0.9,Low,351.9,0
1805,5396.13,2530.7,0.36,recession,604.0,0.14,562.63,369.02,2,1410.81,56,0,Salary,Neutral,55.1,Medium,2865.43,1
1806,4949.43,1950.65,0.28,inflation,764.0,0.39,449.72,250.99,7,1522.46,68,0,Salary,Neutral,57.8,Medium,2998.78,1
1807,4403.65,596.25,0.06,normal,696.0,0.25,706.83,237.34,3,563.72,50,0,Salary,Neutral,88.0,Low,3807.4,1
